ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
-3.07,1.61,3.61,75.0,-127.38,189.69,0.69,-2.01,-1.02,152.56,-217.19,162.56,-11.09,0.76,-16.26,248.56,-52.44,128.0,-21.92,-4.55,-4.32,-192.81,613.81,252.75,-9.31,-11.19,9.78,89.37,-9.94,-11.94,-0.84,2.46,-1.43,-75.87,-82.81,-67.19,-1.0,1.3,-0.66,63.56,-90.25,-3.0,-0.48,-0.06,0.07,59.13,-89.37,-1.25,0.3,0.3,-0.59,11.81,-71.25,-7.44,0.1,0.26,-0.81,-38.31,-64.69,-23.94,-0.56,-1.13,-0.68,-28.12,-59.38,-24.94,-0.02,0.73,-0.91,-130.37,-26.44,-72.5,0.54,-0.8,-1.75,-107.94,17.5,-94.56,-0.09,0.18,-0.94,-1.5,31.5,-76.87,-0.12,0.05,-0.65,26.69,36.44,-54.81,rightSwap
1.12,1.51,2.07,138.81,-152.44,184.0,3.72,1.46,-6.22,124.44,-105.94,164.19,-8.54,4.77,-11.33,-86.87,481.5,144.25,-9.9,-6.45,0.56,-4.0,354.63,190.94,-6.01,-1.85,8.48,157.88,-22.19,-61.0,-0.1,-1.73,-1.73,-32.75,-48.75,-44.25,-0.65,-1.11,-1.02,64.19,-69.69,-0.88,-0.51,-0.03,0.14,34.13,-69.81,-20.62,0.24,-0.24,-0.19,7.19,-56.75,-25.44,-0.11,-0.28,-0.71,7.31,-56.75,-40.69,0.43,0.41,-0.89,-57.75,-45.12,-41.06,-0.02,-0.82,-1.02,-57.13,-35.94,-52.44,0.13,0.23,-0.64,-67.56,-19.75,-42.38,0.52,0.06,-0.53,-33.25,-2.75,-43.38,0.24,-0.32,-0.79,-76.87,15.88,-55.06,rightSwap
-3.51,-0.65,4.68,100.25,-159.25,151.06,2.97,1.43,-3.8,225.38,-183.0,150.94,-8.79,0.14,-7.02,155.37,81.69,143.25,-12.42,-3.78,2.12,-80.31,488.94,270.75,-12.71,-8.17,4.97,19.5,90.12,48.25,-1.43,-0.63,1.39,-10.31,-81.06,-73.62,-1.45,0.4,-1.18,5.87,-103.5,-66.06,-1.18,1.25,-0.15,-11.06,-108.06,-59.0,0.1,1.23,-1.11,-6.5,-85.75,-61.37,0.27,0.53,-1.47,-23.31,-62.38,-60.25,0.33,0.63,-1.07,-72.37,-30.12,-71.37,0.52,-0.58,-1.39,-45.75,7.81,-78.44,0.1,2.42,-0.46,10.06,29.75,-57.13,0.21,0.2,0.16,13.19,25.44,-37.56,-0.47,0.36,0.18,30.12,17.25,-23.44,rightSwap
3.31,0.2,-3.71,116.88,-163.69,134.06,-5.85,-0.08,-11.05,154.75,181.06,97.31,-16.37,-1.37,-3.52,-148.69,488.56,285.0,-11.41,-7.23,9.51,40.56,74.87,24.44,-0.29,1.11,-0.73,-49.19,-55.56,-35.94,-0.88,0.53,-0.65,52.06,-56.25,-6.87,-0.44,-0.28,0.46,16.0,-60.75,-26.69,-0.85,-1.32,0.6,22.44,-85.75,-45.25,-0.16,-0.97,-0.65,-0.25,-92.81,-62.38,0.45,-0.33,-1.02,-37.56,-101.62,-68.81,0.57,-1.12,-0.69,71.12,-74.12,-65.06,0.3,-0.54,-0.65,-25.94,-38.19,-57.75,0.09,0.33,-0.35,5.87,-18.25,-45.75,0.41,0.53,0.37,4.62,-12.56,-31.62,0.19,-0.26,0.13,-38.19,10.81,-30.75,rightSwap
0.08,0.14,2.49,0.0,-66.94,59.0,1.84,0.33,0.28,62.75,-122.56,59.25,1.48,2.9,-7.72,142.0,-108.31,56.75,-8.68,10.44,-9.53,-194.31,619.0,156.12,-11.89,-11.88,3.36,116.75,285.38,211.0,-5.47,0.08,11.64,23.06,-4.37,-34.38,-0.01,-0.64,-2.0,-12.56,-63.19,-5.37,-0.8,-0.79,-0.9,50.19,-54.31,5.75,-0.61,-0.24,0.28,-2.25,-52.69,-23.31,-0.02,-1.91,-0.9,4.12,-73.12,-50.31,0.09,0.68,-0.73,-4.75,-79.56,-47.5,0.0,0.48,0.13,-70.62,-76.5,-53.31,-0.03,0.45,-0.62,-66.94,-72.75,-61.13,-0.07,-0.44,-0.67,-17.87,-59.5,-52.06,0.14,-0.25,-1.05,-8.69,-42.0,-47.5,rightSwap
-0.15,0.62,0.11,-50.31,22.44,-47.0,-1.27,-1.33,2.46,57.13,-24.06,-19.62,-0.22,3.78,4.55,138.56,-146.13,83.69,4.66,6.42,-9.19,155.5,-157.25,170.5,-16.1,-0.73,-16.56,-244.25,707.94,255.25,-13.37,-2.81,9.43,32.38,182.25,117.37,-0.46,-0.29,4.6,-66.44,-19.5,-67.94,-0.11,-0.16,-1.48,37.31,-26.94,-32.25,-0.43,0.81,-0.39,40.69,-35.81,2.62,0.15,-0.24,0.31,26.94,-18.75,-16.5,-0.31,-0.35,-0.08,-10.69,-34.25,-36.69,-0.88,0.12,0.09,0.0,-52.69,-30.12,-0.48,-0.31,-0.45,8.06,-58.13,-25.44,-0.21,-0.55,-0.81,-9.06,-61.5,-37.94,0.15,-0.61,-0.85,18.5,-38.81,-35.06,rightSwap
0.51,1.24,1.09,-48.5,-12.69,21.44,-2.16,4.06,4.45,-205.56,-93.81,72.25,-2.61,0.28,-1.06,-79.81,-223.56,121.44,-3.26,-3.46,-14.57,-53.94,-144.87,44.63,-8.23,0.38,-9.48,-33.63,684.19,-70.75,-4.34,-2.26,4.91,200.75,97.31,52.69,-0.04,5.24,7.16,-166.31,57.62,-56.37,-0.98,-0.67,1.88,19.0,-15.38,-22.19,0.2,1.56,0.47,37.06,-63.44,-16.5,-0.65,0.69,0.16,14.5,-72.62,4.75,-0.5,-0.3,-0.36,50.06,-73.0,10.19,-0.39,-0.02,-0.38,27.31,-68.94,24.06,-0.28,-0.14,-0.32,30.88,-50.69,10.94,-0.07,0.02,-0.49,17.37,-37.31,10.31,0.0,-0.16,-0.25,3.12,-18.75,8.19,downSwap
-0.26,1.4,2.69,-84.5,-99.5,25.81,-1.57,1.58,0.26,-60.25,-175.81,60.25,-1.08,0.14,-3.07,-10.81,-136.31,58.5,-1.6,-6.06,-12.54,-26.19,-87.0,-16.62,-7.63,0.71,-7.22,-129.0,848.06,-225.87,-7.17,1.54,11.07,23.19,51.44,37.19,1.63,1.73,6.03,-22.56,20.5,-3.37,-0.76,-0.03,1.07,-17.5,6.5,-0.75,0.09,0.14,0.41,7.69,-14.87,-11.94,-0.21,0.12,0.54,18.12,-23.19,8.56,-0.34,-0.04,0.55,21.06,-43.87,-1.5,-0.35,0.22,-0.07,9.94,-56.75,4.37,-0.15,-0.01,-0.26,16.0,-52.94,15.38,0.36,-1.05,-0.59,50.69,-49.94,14.13,-0.17,0.5,0.03,11.69,-34.38,2.0,downSwap
-0.07,0.62,1.28,-70.0,-104.25,52.06,-1.63,-0.77,-2.37,-46.88,-97.69,32.88,-3.88,-4.39,-8.8,19.12,23.06,-36.19,-8.51,10.46,-2.83,-188.25,559.44,-183.5,-14.32,6.41,5.03,-44.13,292.19,24.06,-0.39,-4.35,9.25,83.31,13.56,-1.25,0.02,-0.31,1.1,-1.87,-72.12,-2.75,-0.37,0.53,-0.04,28.12,-93.81,3.37,-0.92,-0.15,0.42,41.44,-102.5,3.0,-1.21,-0.63,0.0,61.75,-116.37,24.44,-0.78,-0.47,-0.79,18.12,-98.5,47.38,0.36,-0.52,-2.17,15.5,-40.94,32.5,-0.38,-0.89,-0.25,-6.37,-29.63,11.94,-0.63,0.42,0.96,7.69,-32.75,24.06,-0.04,-0.08,-0.36,-2.0,-15.5,2.25,downSwap
-0.14,-0.01,-1.15,-47.75,-88.0,24.06,1.1,-3.24,-6.16,-28.12,-2.0,-19.75,-3.58,-1.01,-10.17,35.81,400.31,-146.37,-12.37,-0.53,-0.95,11.31,465.75,-53.44,-7.61,1.46,11.22,-19.25,128.25,-27.19,1.23,1.41,4.77,10.69,-7.19,6.87,-1.12,-0.82,0.01,13.44,-71.37,10.56,-0.52,0.79,0.16,16.5,-84.0,22.94,-0.86,0.84,0.47,9.56,-98.5,24.56,-0.75,0.1,0.05,29.75,-115.25,46.0,-0.59,-0.48,-0.54,15.75,-110.69,50.31,-0.68,-0.19,-0.64,10.94,-87.25,45.0,-0.36,-0.14,-0.4,1.0,-84.5,30.0,-0.18,-0.07,-0.64,6.75,-62.62,24.81,-0.11,0.45,-0.7,6.62,-48.63,23.56,downSwap
0.01,-0.48,-1.49,-38.44,-18.5,5.62,-0.58,-2.13,-4.1,-12.06,24.19,-44.5,-0.48,-1.09,-5.16,-21.44,465.0,-148.31,-12.97,11.06,-5.1,27.19,439.5,-39.56,-0.93,-0.83,7.96,33.63,97.19,12.06,-0.6,-1.27,3.56,56.37,-32.63,-7.94,0.64,0.15,1.31,32.75,-67.19,-9.31,0.22,0.85,0.11,6.87,-48.0,22.69,0.03,-0.19,-0.28,-3.75,-37.06,28.12,-0.66,-0.52,0.45,17.37,-41.44,29.87,-0.24,-0.37,-0.05,8.31,-40.44,27.56,-0.25,-0.42,0.29,10.44,-35.19,15.5,-0.26,-0.18,0.16,2.0,-44.5,8.81,-0.05,-0.16,0.06,11.06,-41.31,12.94,0.0,-0.19,-0.21,13.81,-36.06,6.75,downSwap
-0.47,0.0,0.07,-39.94,-82.69,40.06,-0.17,-0.45,-1.44,-35.69,-83.56,36.81,-0.5,-2.58,-5.48,1.62,-34.25,5.87,-2.85,-4.56,-9.21,30.25,696.94,-198.5,-14.59,8.3,5.22,-25.94,322.37,-6.37,1.59,3.08,8.78,116.37,27.06,0.13,-0.26,-0.24,2.06,26.56,8.44,1.12,-0.41,-0.24,1.68,11.19,-35.69,0.37,-0.11,1.04,0.98,20.5,-50.19,22.19,-0.16,-0.67,0.04,13.56,-53.81,39.94,0.02,-1.01,-0.52,-0.75,-35.44,23.31,-0.09,-0.84,-0.61,3.37,-23.19,16.5,-0.24,-0.17,-0.43,1.12,7.44,-3.37,-0.23,-0.15,-0.12,-11.94,27.06,-12.44,0.06,0.43,0.61,-2.37,14.63,-19.5,downSwap
-3.54,-0.08,-0.63,-47.62,-266.38,92.81,-2.35,-2.25,-4.52,2.87,-198.87,88.0,-0.85,-0.67,-3.93,0.88,-82.06,34.5,-2.59,-5.03,-10.21,32.0,54.56,-22.06,-1.9,-4.29,-0.34,-18.62,622.37,-221.81,-14.22,1.05,5.47,-15.13,301.69,-9.69,-1.17,-0.03,6.69,8.19,62.5,0.37,0.02,1.14,2.97,23.19,-10.81,5.25,-0.53,-0.07,1.85,30.75,-32.0,-2.62,-0.19,1.01,0.73,-3.62,-57.5,16.25,-1.0,0.16,0.66,12.69,-67.56,37.56,-0.14,-0.17,0.55,6.75,-59.38,37.69,-0.26,0.56,-0.42,-10.56,-45.12,22.94,0.03,-0.78,-0.5,7.19,-40.56,14.13,0.2,0.13,-0.13,-7.69,-32.63,15.38,downSwap
-0.16,-0.41,-1.58,-29.63,-121.94,51.94,0.41,-1.43,-5.52,-8.31,-67.06,7.81,-2.45,-3.28,-7.99,38.69,99.37,-43.25,-7.02,-2.49,2.74,-6.12,652.56,-215.37,-11.26,-0.02,3.93,-29.63,367.75,21.19,-1.72,-3.15,8.92,100.5,46.25,-2.12,0.65,0.7,4.05,94.31,-24.94,-13.56,-0.99,0.0,0.99,-13.56,-50.44,-6.37,-0.66,0.24,-0.21,1.25,-45.38,20.0,-0.27,-0.67,-0.26,-4.12,-31.37,12.44,-0.77,-0.26,-0.21,-8.19,-41.19,6.5,-0.23,-0.21,0.0,1.62,-30.37,13.56,0.38,-0.89,-0.61,10.44,-8.56,0.88,-0.38,0.29,0.0,-2.62,5.75,-20.12,-0.13,0.05,0.55,1.0,-1.62,3.12,downSwap
-1.46,-0.98,-2.99,-43.13,-191.06,101.62,-1.09,-1.27,-4.48,-14.25,-36.31,24.31,-1.26,-1.32,-4.89,24.06,85.38,-60.0,-5.81,-1.31,-6.33,-32.88,493.25,-176.56,-13.05,4.7,-5.87,-104.75,562.0,-15.5,0.02,2.86,7.78,197.5,36.81,0.0,-0.56,1.34,2.87,0.0,20.0,-12.69,0.04,-0.08,0.96,31.75,-6.5,0.0,0.52,0.54,0.69,-13.19,1.12,-7.69,-0.12,0.24,0.81,33.5,-14.13,-8.56,-0.17,0.84,0.33,11.56,-29.63,1.87,0.39,0.33,-0.06,61.63,-39.44,-0.62,-0.12,-0.44,-0.19,12.06,-20.88,7.44,-0.38,-0.1,-0.34,-12.31,-5.75,2.87,0.36,-0.17,-0.3,8.19,-0.88,2.75,downSwap
-0.28,-2.85,-6.09,-12.81,-46.88,-3.25,-5.15,-3.43,-10.66,24.44,324.5,-142.0,-2.13,4.15,-5.83,-230.0,473.69,-54.19,-3.06,-1.85,10.44,188.75,41.56,12.94,0.76,0.05,2.87,30.5,7.06,-13.44,0.02,-0.03,1.05,-10.06,-7.31,-13.56,0.73,0.43,0.14,13.69,-7.81,-13.06,-0.58,0.66,0.25,11.19,-9.31,3.75,-0.2,0.53,-0.07,16.25,-6.5,2.0,-0.14,0.31,0.36,0.0,-4.25,3.75,-0.13,0.52,0.52,-14.13,-6.0,12.56,-0.22,0.58,0.28,7.19,-7.81,0.88,0.25,-0.14,0.14,5.37,-10.94,-0.88,0.16,0.06,-0.06,-2.62,-8.56,7.81,-0.13,0.06,0.1,-7.19,-7.44,5.75,downSwap
-0.06,-1.32,-5.29,-18.25,-28.5,2.12,-2.82,-1.76,-5.38,60.12,258.13,-116.88,-11.36,9.34,-2.51,-58.0,563.0,-158.87,-10.42,-3.8,5.56,221.44,420.88,28.5,-0.58,-3.4,5.98,38.56,11.31,-56.25,-0.03,2.22,1.65,-39.44,-26.81,-25.31,0.92,0.02,1.19,9.94,-40.31,-0.75,-0.67,0.38,0.31,12.31,-22.81,12.94,-0.22,0.04,0.06,1.37,-23.19,18.12,-0.2,0.0,0.11,16.87,-19.37,5.37,0.36,-0.93,0.14,29.0,-23.69,3.37,0.07,-0.05,-0.01,6.5,-19.75,16.87,-0.36,0.0,0.63,-5.87,-29.12,10.06,-0.34,0.02,0.41,-7.44,-38.06,14.87,-0.25,-0.09,0.3,2.87,-47.0,23.19,downSwap
-0.69,-1.17,-3.26,-11.69,-89.62,29.0,-2.91,-3.45,-7.71,-4.87,92.31,-74.0,-8.47,0.39,6.56,23.94,664.13,-215.5,-10.6,3.6,3.41,115.62,357.69,-41.56,-1.46,5.55,9.44,-55.31,64.69,-60.63,-0.09,0.45,2.98,86.5,-19.0,22.94,0.7,0.34,0.9,19.12,-28.62,19.87,0.81,0.54,0.63,-22.31,-32.13,15.88,0.1,0.14,0.0,8.44,-10.06,23.19,0.2,-0.8,0.13,14.38,-12.81,12.31,-0.26,0.13,0.42,3.25,-17.62,23.94,-0.32,-0.39,0.51,-5.0,-12.69,6.37,0.04,-0.12,0.42,-5.75,-17.75,7.94,0.06,-0.44,0.37,3.75,-38.31,9.19,-0.28,-0.06,1.04,20.0,-79.31,18.0,downSwap
-0.47,-0.64,-2.0,-23.81,-76.0,30.62,-3.32,-4.71,-8.89,13.44,136.56,-76.75,-5.32,-0.04,2.28,-15.63,628.31,-247.06,-21.07,6.61,4.7,-117.13,325.13,40.44,-3.75,0.31,5.76,162.94,12.31,-30.0,-0.64,0.84,2.0,-6.12,-43.75,-10.44,0.06,0.03,-0.57,13.56,-37.94,-7.06,0.13,-0.64,-0.34,5.0,-2.37,11.19,-0.45,0.92,0.01,-27.31,-9.94,12.06,-0.51,0.39,1.06,1.75,-23.19,-9.94,-0.08,-0.39,1.3,20.25,-40.69,9.69,-0.29,-0.78,0.37,10.81,-67.06,23.56,-0.3,-0.53,-0.27,6.25,-62.62,26.06,-0.28,-0.91,-0.27,18.75,-55.44,19.87,-0.28,-0.85,-0.04,-2.25,-68.06,20.5,downSwap
-0.19,0.92,0.32,-9.75,-86.56,62.56,-0.56,-0.32,-2.45,-5.81,-103.31,47.94,-1.45,-3.21,-6.14,5.25,8.38,-16.94,-8.87,-3.88,-1.9,46.37,657.56,-178.75,-16.6,-1.02,3.98,40.31,530.06,94.62,-3.09,-3.45,11.28,118.5,88.06,26.0,-1.98,0.54,4.93,50.44,-49.19,-17.0,-0.78,0.39,-0.44,-12.81,-117.5,-31.75,-1.49,1.67,-1.06,16.25,-97.62,11.06,-1.0,0.9,-0.07,16.19,-107.44,34.5,-0.43,0.21,-0.39,29.75,-110.81,44.38,-0.5,-0.02,-0.22,-7.69,-98.06,46.0,0.24,-0.26,-0.62,9.06,-83.87,44.25,0.07,-0.3,-0.79,-13.38,-61.75,35.38,-0.05,-0.19,-0.69,-16.69,-43.25,23.19,downSwap
0.37,-1.15,-2.06,-21.62,-145.94,88.5,0.32,-2.86,-5.76,-35.25,-41.06,11.38,-4.58,-3.47,-7.89,30.69,127.12,-82.44,-8.99,4.17,-3.07,-67.75,552.5,-199.31,-11.57,-0.27,4.79,30.56,344.75,-30.5,-0.85,-0.81,7.46,17.75,33.31,-0.25,0.09,0.09,2.03,-21.81,-63.25,15.81,0.19,0.88,0.42,18.5,-87.12,21.06,-0.44,0.58,0.0,3.62,-71.56,26.19,-0.09,-0.56,-0.48,0.31,-64.25,25.25,-0.12,-0.33,-0.17,-6.5,-56.69,28.75,0.0,-0.19,-0.19,6.56,-51.81,25.56,0.06,-0.36,-0.62,11.19,-51.19,20.75,0.09,-0.37,-0.2,6.69,-49.25,17.0,0.08,-0.38,-0.24,0.81,-42.31,18.31,downSwap
0.05,0.23,-1.77,-29.19,-107.31,54.88,-1.0,-3.8,-7.45,-7.5,-19.56,1.75,-4.45,-4.59,-6.48,20.56,365.37,-196.87,-10.25,2.54,-11.21,-202.06,534.69,-45.44,-3.03,0.04,7.24,182.12,133.37,-38.13,-0.09,2.28,2.93,28.81,15.25,-6.75,0.12,0.1,1.43,-8.5,-19.75,4.62,0.16,0.53,0.76,33.56,-34.38,19.94,0.0,0.48,0.41,-13.62,-52.25,33.81,-0.35,0.81,0.24,-5.81,-48.19,30.37,-0.48,-0.15,-0.1,-28.94,-58.31,23.06,-0.15,-0.02,-0.28,-0.5,-55.81,27.62,-0.4,0.5,0.42,3.87,-60.44,33.63,-0.07,0.18,0.5,6.37,-69.69,34.31,-0.05,-0.04,0.1,11.06,-72.19,35.44,downSwap
-1.43,-1.2,-2.9,-5.25,33.19,-11.63,-2.95,-2.41,-5.7,-13.62,277.31,-128.38,-4.0,-8.72,-7.49,-166.44,401.44,-41.56,-2.62,4.15,9.15,85.12,106.81,-10.88,0.35,-0.31,2.95,74.44,15.06,4.81,0.36,-0.95,1.14,-39.38,-23.75,13.31,0.44,0.52,0.32,12.88,-40.31,3.75,0.09,1.12,0.4,3.19,-42.88,14.31,0.1,-0.05,0.27,3.06,-60.19,20.19,-0.44,-0.59,0.75,1.75,-77.87,24.5,-0.13,0.08,0.57,7.75,-82.69,33.81,-0.86,-0.14,0.11,-2.44,-71.37,36.88,-0.18,0.1,-0.69,4.56,-62.88,37.44,0.02,0.13,-0.41,-4.44,-54.38,29.37,0.08,0.1,-0.1,-7.25,-45.75,21.75,downSwap
-0.76,-3.35,-5.97,-9.88,-10.94,-4.94,-5.18,-4.85,-6.13,57.56,370.37,-132.56,-7.19,-3.13,-8.23,-139.75,412.0,-107.31,-3.64,2.98,8.57,131.19,153.75,-15.94,-0.02,0.23,4.11,-6.56,29.12,8.44,0.19,1.24,1.75,24.56,-40.44,7.19,0.89,-0.03,-0.35,22.37,-49.13,18.5,0.16,0.6,0.17,5.94,-43.44,23.56,-0.28,0.65,0.49,13.31,-65.75,25.06,-0.14,-0.06,0.14,-0.44,-63.56,31.37,-0.02,0.18,-0.2,-8.13,-56.19,29.56,0.05,0.17,-0.37,-11.56,-43.5,23.69,0.1,0.08,0.14,-1.31,-45.12,22.19,0.03,-0.15,0.1,-8.75,-39.13,22.25,0.27,0.13,0.14,-1.44,-42.44,24.19,downSwap
0.2,-2.3,-3.8,-1.81,-34.31,15.75,-2.43,-5.59,-9.34,25.62,122.37,-83.5,-7.98,5.88,-3.85,-12.94,633.12,-155.75,-15.27,1.9,7.38,38.56,308.25,12.0,-0.33,-1.13,6.37,118.75,-34.63,-18.5,1.09,1.15,1.13,41.69,-50.63,-2.19,0.35,-0.57,0.04,-20.44,-31.5,12.88,0.36,1.32,0.33,-8.31,-22.13,20.44,-0.32,0.0,0.94,-16.56,-10.63,19.19,-0.46,0.01,0.17,7.25,-19.31,19.12,0.12,0.1,-0.1,-2.75,-17.44,7.06,0.18,-0.02,0.49,-11.75,-29.44,1.25,0.02,0.07,0.71,2.19,-37.44,6.62,0.03,-0.02,0.72,6.0,-55.06,16.06,-0.02,0.12,0.33,-2.31,-72.06,23.81,downSwap
0.41,-0.68,-3.56,-19.31,-18.44,-2.06,-4.65,-3.52,-9.79,5.56,249.0,-118.81,-14.2,4.57,-12.56,-104.44,581.37,-205.37,-9.81,-0.89,8.04,-13.69,280.62,6.0,-0.35,0.55,7.57,120.69,39.06,-8.5,0.19,1.47,2.0,27.87,-38.44,-17.06,0.87,0.2,-0.14,12.69,-37.19,-1.37,0.82,0.15,-0.24,16.69,-17.75,6.06,-0.18,0.44,0.71,12.06,-27.06,15.5,-1.76,0.73,0.5,7.81,-39.94,26.5,-0.38,1.13,0.47,4.19,-57.56,36.44,0.08,-0.3,0.16,-14.87,-62.44,32.5,0.29,-0.3,0.08,0.94,-65.94,27.81,0.58,-0.38,-0.2,-16.81,-54.31,19.31,0.42,-0.34,-0.54,-1.69,-40.25,12.0,downSwap
-0.03,-0.93,-0.32,-20.75,-97.81,63.25,0.29,-0.89,-2.57,-17.25,-81.81,39.63,0.67,-3.31,-8.05,-39.0,142.31,-43.25,-6.97,3.82,-5.03,-103.06,409.69,-42.62,1.51,7.38,11.04,162.94,120.44,-35.38,0.0,3.56,3.36,-16.75,9.69,-23.12,0.26,1.85,0.06,-46.63,-8.56,-10.19,-0.2,1.1,0.28,25.31,-0.81,3.19,-0.16,0.36,0.59,-13.88,-9.56,0.62,0.01,1.08,1.69,21.19,-38.56,13.56,0.11,0.12,0.34,3.81,-29.81,20.88,0.48,-0.31,0.24,-1.12,-34.31,11.69,0.22,0.13,0.31,4.5,-32.88,11.38,0.11,0.22,0.76,7.37,-39.5,13.81,0.18,0.72,0.68,10.94,-56.13,21.69,downSwap
-2.73,2.91,4.26,-43.81,-175.31,63.13,-3.19,0.37,-2.2,-42.56,-250.94,115.0,-2.03,-3.92,-11.35,0.56,-137.44,83.0,-6.02,-8.57,-9.13,66.25,541.94,-247.5,-24.8,1.34,-7.21,-61.56,624.69,13.81,-3.9,1.03,10.15,22.94,101.25,-23.87,0.66,1.46,4.2,80.94,-28.56,-0.19,0.08,1.13,-0.47,-37.19,-22.81,5.12,0.65,-0.25,-0.25,2.31,7.37,15.88,-0.06,-0.26,0.45,8.94,-2.62,-3.12,0.16,0.21,0.52,12.13,-5.25,-0.94,-0.36,0.1,0.9,-3.44,0.56,1.69,0.21,-0.43,0.74,5.19,-3.0,0.56,0.21,0.02,0.31,11.19,-7.25,-0.94,0.14,-0.23,0.26,-1.5,-1.87,0.75,downSwap
0.67,0.35,-1.69,-0.69,-88.31,45.69,0.29,-1.41,-4.05,2.75,-58.13,17.5,-2.64,-5.94,-10.48,67.56,239.0,-94.69,-19.84,-11.12,-13.25,-317.06,642.69,-33.0,-2.18,0.67,10.14,64.5,136.56,2.31,-0.55,0.4,3.61,68.0,25.44,-12.69,-0.24,1.19,1.29,33.44,-17.56,-18.37,-0.08,1.15,0.13,45.38,-18.87,3.25,0.12,0.75,0.61,-7.94,-13.75,14.38,-0.39,-0.13,-0.12,2.31,-14.56,12.19,0.11,-0.45,0.2,-4.0,-7.75,1.56,0.4,0.8,0.73,20.56,-15.19,-4.12,0.43,0.34,0.73,7.0,-5.12,-0.62,0.23,0.57,0.72,21.37,-9.75,-1.75,-0.39,0.35,0.26,14.94,-6.56,1.12,downSwap
-2.6,1.41,-0.02,-31.0,-288.12,106.87,-0.5,-2.86,-9.0,-18.94,-173.75,76.12,-1.18,-3.97,-13.98,47.25,224.56,-102.19,-9.52,-6.95,-7.97,-175.94,586.12,31.81,-3.65,3.01,8.98,77.19,134.94,-15.25,-0.78,-1.48,4.37,9.63,34.13,-11.25,-0.36,1.31,1.1,61.63,-31.81,6.62,-0.92,0.04,-0.81,24.0,-18.31,9.88,-0.41,-0.18,0.25,11.31,-7.19,5.19,-0.72,-0.62,-0.39,5.0,1.0,3.0,0.09,0.06,0.71,8.38,-4.62,-0.44,0.17,0.7,0.78,32.69,-19.06,-0.19,0.23,0.68,0.3,11.94,-18.19,3.75,0.45,-0.15,-0.04,-2.75,-13.38,-0.5,-0.02,0.49,0.6,-21.0,-32.19,-9.25,downSwap
1.04,-2.68,-4.34,-2.69,-123.62,60.31,-1.82,-4.86,-12.66,3.44,124.81,-38.56,-12.75,10.14,-8.24,-117.31,594.13,-252.44,-10.66,-1.39,9.58,47.0,229.31,-21.5,-0.59,1.98,5.97,23.87,15.5,-13.31,0.07,1.43,1.44,31.31,-35.5,-6.25,0.64,1.13,-0.11,26.12,-31.94,15.0,0.26,0.34,-0.15,9.5,-5.94,20.31,0.14,-0.29,0.27,-16.0,1.37,0.88,-0.08,0.93,0.42,18.25,3.69,1.5,-0.1,0.08,0.57,6.31,-2.69,3.75,0.32,-0.29,0.6,-2.94,-4.25,2.94,0.25,0.05,0.5,-2.19,-3.56,-0.62,0.33,0.41,0.92,3.37,-11.56,1.0,0.26,0.53,0.61,-1.06,-18.94,7.62,downSwap
-0.5,-1.83,-4.02,-65.0,-274.56,129.06,-0.52,-2.85,-7.91,-15.88,-127.5,69.25,-4.66,-5.34,-9.74,30.81,227.38,-157.37,-14.22,-11.24,-8.31,-374.19,507.88,-94.69,-2.85,5.16,11.61,142.19,100.69,-27.37,0.73,2.49,2.23,30.12,8.69,-0.94,0.3,0.25,0.8,9.81,-19.37,4.56,-0.04,0.57,0.16,20.25,-16.06,16.5,-1.68,0.39,0.11,22.62,-4.69,0.06,-1.53,-0.72,-0.13,18.75,-4.75,2.87,0.8,-0.1,0.31,12.31,-6.37,-6.06,0.33,0.33,0.08,-4.06,-8.31,-1.62,0.14,0.58,-0.18,8.88,-8.19,7.19,0.48,0.15,0.35,3.31,-12.0,6.56,-0.07,0.41,0.47,-2.87,-3.75,7.5,downSwap
-0.89,3.22,0.34,3.62,-241.38,149.56,0.3,-2.58,-6.58,-38.94,-179.87,91.44,-3.19,-6.05,-12.53,22.31,28.87,-70.06,-7.89,5.59,-10.34,-149.12,509.5,-230.0,-9.08,4.44,11.87,133.75,214.94,-79.0,0.01,-0.6,5.37,8.75,6.69,-1.94,0.68,1.21,0.88,19.62,-49.38,-0.19,1.27,-1.63,-1.18,66.37,-37.44,14.56,-1.44,0.67,0.59,14.38,-14.13,18.31,0.13,0.04,0.05,-8.88,-24.69,14.81,0.16,-0.2,-0.1,-6.75,-6.44,11.38,0.25,-0.09,0.15,-11.19,-6.31,6.87,0.22,0.13,0.37,-17.31,-8.38,5.94,-0.04,0.85,0.5,-1.19,-6.37,4.75,0.16,0.3,0.19,1.62,-8.06,10.69,downSwap
